process,process,process,process,process,process,process,process,process,process,process,process,process,process,process,sensor,sensor,sensor,sensor,sensor,sensor,sensor,sensor,sensor,sensor,sensor,sensor,sensor,sensor,defects,defects,defects,defects,defects,defects,defects,defects,defects,defects,defects,defects,defects,defects,defects,defects,defects,defect_flag
421,0.157,0.172,0.2,2.52,265,0.012,19,381,36.1,0.036,596,12.1,2.0,2.0,661.3,6.9,3,9,27.6,10,50,2.62,31.6,18.0,22.0,71.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,0.158,0.166,0.202,2.515,265,0.011,18,382,36.1,0.035,596,12.1,2.0,2.0,661.5,6.8,3,9,27.6,10,50,2.63,31.6,18.0,22.0,71.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,0.158,0.166,0.19,2.51,265,0.01,18,382,36.1,0.034,595,12.1,2.0,2.0,661.5,6.8,3,9,27.6,10,50,2.63,31.6,18.0,22.0,71.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,0.156,0.164,0.202,2.524,265,0.01,19,382,36.2,0.033,595,12.1,2.0,2.0,662.0,7.1,3,9,27.6,10,50,2.62,31.8,18.0,22.0,70.6,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,0.154,0.173,0.192,2.509,265,0.012,18,384,36.0,0.042,596,12.1,2.0,2.0,662.4,6.8,3,9,27.7,10,50,2.64,31.9,18.0,22.0,70.3,18.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
426,0.15,0.174,0.204,2.524,265,0.012,18,384,36.1,0.033,595,12.1,2.0,2.0,662.4,6.8,3,9,27.7,10,50,2.64,31.9,18.0,22.0,70.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,0.154,0.172,0.204,2.529,265,0.012,17,384,36.1,0.036,595,12.1,2.0,2.0,662.8,6.8,3,9,27.7,10,50,2.64,32.0,18.0,22.0,70.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,0.15,0.166,0.2,2.521,265,0.011,18,386,36.1,0.035,595,12.2,2.0,2.0,662.8,6.8,3,9,27.7,10,50,2.64,32.0,18.0,22.0,70.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
429,0.144,0.174,0.204,2.521,265,0.012,19,386,36.2,0.033,596,12.2,2.0,2.0,663.4,7.1,3,9,27.6,10,50,2.63,32.0,18.0,22.0,69.7,18.0,22.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
430,0.146,0.166,0.202,2.535,264,0.012,18,373,36.2,0.036,595,12.1,2.0,2.0,663.9,6.8,3,9,27.6,10,50,2.63,32.0,18.0,22.0,69.6,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,0.158,0.166,0.206,2.529,264,0.011,18,363,36.2,0.035,595,12.1,2.0,2.0,663.9,6.8,3,9,27.6,10,50,2.63,32.0,18.0,22.0,69.6,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,0.154,0.17,0.2,2.504,265,0.011,18,357,36.2,0.035,596,12.1,2.0,2.0,664.5,6.9,3,9,27.6,10,50,2.63,32.0,18.0,22.0,69.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,0.148,0.166,0.202,2.512,265,0.01,18,357,36.1,0.033,595,12.2,2.0,2.0,664.5,6.9,3,9,27.6,10,50,2.63,32.0,18.0,22.0,69.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,0.15,0.168,0.198,2.522,265,0.012,17,359,36.1,0.042,595,12.1,2.0,2.0,664.9,6.9,3,9,27.6,10,50,2.61,32.0,18.0,22.0,69.5,18.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
435,0.152,0.172,0.205,2.515,264,0.01,18,359,36.0,0.034,595,12.1,2.0,2.0,665.4,6.8,3,9,27.7,10,50,2.63,32.0,18.0,22.0,69.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,0.158,0.166,0.192,2.508,265,0.012,19,359,36.1,0.034,596,12.1,2.0,2.0,665.4,6.8,3,9,27.7,10,50,2.63,32.0,18.0,22.0,69.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,0.152,0.172,0.202,2.489,265,0.012,18,346,36.1,0.035,596,12.1,2.0,2.0,665.5,7.0,3,9,27.7,10,50,2.63,32.0,18.0,22.0,69.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,0.148,0.171,0.212,2.501,264,0.009,19,346,36.2,0.033,595,12.1,2.0,2.0,665.5,7.0,3,9,27.7,10,50,2.63,32.0,18.0,22.0,69.3,18.0,22.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
439,0.158,0.164,0.196,2.514,265,0.011,18,346,36.1,0.035,595,12.1,2.0,2.0,665.9,6.8,3,9,27.7,10,50,2.62,32.0,18.0,22.0,69.1,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,0.16,0.174,0.197,2.532,265,0.012,18,354,36.2,0.036,595,12.2,2.0,2.0,666.3,7.0,3,9,27.7,10,50,2.61,32.0,18.0,22.0,69.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,0.16,0.166,0.21,2.519,264,0.012,19,355,36.1,0.036,595,12.1,2.0,2.0,666.3,7.0,3,9,27.7,10,50,2.61,32.0,18.0,22.0,69.0,18.0,22.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
442,0.154,0.174,0.206,2.528,265,0.012,18,355,36.1,0.035,596,12.1,2.0,2.0,666.4,6.8,3,9,27.7,10,50,2.6,32.0,18.0,22.0,68.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,0.155,0.165,0.203,2.537,264,0.012,17,355,36.1,0.041,595,12.1,2.0,2.0,666.4,6.8,3,9,27.7,10,50,2.6,32.0,18.0,22.0,68.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,0.16,0.168,0.192,2.512,265,0.012,18,357,36.1,0.042,596,12.1,2.0,2.0,666.5,6.9,3,9,27.7,10,50,2.61,32.0,18.0,22.0,69.0,18.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
445,0.152,0.174,0.198,2.523,265,0.012,18,357,36.0,0.036,595,12.1,2.0,2.0,667.1,7.0,3,9,27.7,10,50,2.61,32.0,18.0,22.0,69.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,0.152,0.174,0.198,2.523,265,0.012,18,357,36.0,0.036,595,12.1,2.0,2.0,667.1,7.0,3,9,27.7,10,50,2.61,32.0,18.0,22.0,69.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,0.16,0.166,0.206,2.509,265,0.011,18,357,36.1,0.034,596,12.1,2.0,2.0,667.5,6.8,3,9,27.7,10,50,2.63,32.0,18.0,22.0,69.1,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,0.158,0.166,0.202,2.508,265,0.011,17,357,36.1,0.035,596,12.1,2.0,2.0,667.5,6.8,3,9,27.7,10,50,2.63,32.0,18.0,22.0,69.1,18.0,22.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
449,0.16,0.172,0.2,2.536,264,0.011,16,357,36.1,0.041,595,12.1,2.0,2.0,667.6,7.0,3,9,27.7,10,50,2.64,32.0,18.0,22.0,69.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,0.16,0.166,0.197,2.515,265,0.012,17,359,36.2,0.041,595,12.1,2.0,2.0,668.2,6.8,3,9,27.7,10,50,2.62,32.1,18.0,22.0,68.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,0.157,0.176,0.204,2.512,264,0.012,17,359,36.1,0.035,595,12.1,2.0,2.0,668.2,6.8,3,9,27.7,10,50,2.62,32.1,18.0,22.0,68.9,18.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
452,0.148,0.168,0.21,2.509,265,0.012,17,354,36.1,0.041,595,12.1,2.0,2.0,668.6,6.9,3,9,27.7,10,50,2.62,32.1,18.0,22.0,68.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,0.158,0.166,0.204,2.528,265,0.009,17,354,36.1,0.036,596,12.1,2.0,2.0,668.6,6.9,3,9,27.7,10,50,2.62,32.1,18.0,22.0,68.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
454,0.15,0.168,0.2,2.534,264,0.01,16,354,36.1,0.035,595,12.1,2.0,2.0,668.6,6.9,3,9,27.7,10,50,2.61,32.1,18.0,22.0,68.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,0.158,0.174,0.204,2.509,265,0.011,17,366,36.1,0.042,595,12.1,2.0,2.0,668.7,6.8,3,9,27.7,10,50,2.63,32.1,18.0,22.0,68.6,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,0.158,0.166,0.204,2.542,265,0.01,16,366,36.1,0.034,595,12.1,2.0,2.0,668.7,6.8,3,9,27.7,10,50,2.63,32.1,18.0,22.0,68.6,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,0.15,0.164,0.2,2.521,265,0.01,19,366,36.1,0.033,596,12.1,2.0,2.0,668.9,7.0,3,9,27.7,10,50,2.62,32.1,18.0,22.0,68.6,18.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
458,0.158,0.172,0.198,2.53,264,0.009,18,361,36.1,0.035,595,12.1,2.0,2.0,668.9,7.0,3,9,27.7,10,50,2.62,32.1,18.0,22.0,68.6,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,0.152,0.174,0.206,2.519,265,0.012,18,359,36.1,0.035,595,12.1,2.0,2.0,668.8,6.8,3,9,27.7,10,50,2.61,32.1,18.0,22.0,68.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,0.156,0.164,0.206,2.522,265,0.012,18,361,36.0,0.034,595,12.1,2.0,2.0,668.5,7.0,3,9,27.7,10,50,2.64,32.1,18.0,22.0,68.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,0.156,0.164,0.206,2.522,265,0.012,18,361,36.0,0.034,595,12.1,2.0,2.0,668.5,7.0,3,9,27.7,10,50,2.64,32.1,18.0,22.0,68.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,0.16,0.164,0.192,2.526,265,0.012,16,350,36.1,0.041,596,12.1,2.0,2.0,667.5,6.9,3,9,27.7,10,50,2.63,32.1,18.0,22.0,68.6,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,0.144,0.178,0.2,2.534,265,0.012,16,352,36.1,0.041,596,12.1,2.0,2.0,667.5,6.9,3,9,27.7,10,50,2.63,32.1,18.0,22.0,68.6,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,0.156,0.166,0.202,2.511,265,0.012,16,364,36.1,0.034,596,12.1,2.0,2.0,666.1,6.9,3,9,27.7,10,50,2.64,32.0,18.0,22.0,68.4,18.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
465,0.158,0.165,0.208,2.54,265,0.011,16,363,36.1,0.036,595,12.1,2.0,2.0,664.8,7.0,3,9,27.7,10,50,2.65,32.0,18.0,22.0,68.4,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,0.158,0.17,0.214,2.515,265,0.012,17,364,36.0,0.036,596,12.1,2.0,2.0,664.8,7.0,3,9,27.7,10,50,2.65,32.0,18.0,22.0,68.4,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,0.142,0.164,0.198,2.53,265,0.012,17,354,36.0,0.035,595,12.1,2.0,2.0,663.3,6.8,3,9,27.7,10,50,2.63,32.0,18.0,22.0,68.4,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,0.158,0.166,0.194,2.519,265,0.012,16,355,36.1,0.042,596,12.1,2.0,2.0,663.3,6.8,3,9,27.7,10,50,2.63,32.0,18.0,22.0,68.4,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,0.144,0.163,0.206,2.524,265,0.012,16,354,36.0,0.036,595,12.1,2.0,2.0,662.0,6.9,3,9,27.7,10,50,2.64,32.0,18.0,22.0,68.5,18.0,22.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
470,0.148,0.178,0.202,2.54,265,0.012,17,354,36.1,0.036,596,12.1,2.0,2.0,661.1,6.8,3,9,27.7,10,50,2.64,32.0,18.0,22.0,68.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,0.148,0.178,0.202,2.54,265,0.012,17,354,36.1,0.036,596,12.1,2.0,2.0,661.1,6.8,3,9,27.7,10,50,2.64,32.0,18.0,22.0,68.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,0.155,0.162,0.208,2.522,264,0.009,17,354,36.1,0.033,595,12.1,2.0,2.0,659.5,6.9,3,9,27.7,10,50,2.61,32.0,18.0,22.0,68.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
473,0.15,0.168,0.202,2.518,265,0.01,17,354,36.1,0.036,595,12.1,2.0,2.0,659.5,6.9,3,9,27.7,10,50,2.61,32.0,18.0,22.0,68.5,18.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
474,0.16,0.166,0.202,2.551,265,0.011,15,354,36.0,0.034,595,12.1,2.0,2.0,658.3,6.9,3,9,27.7,10,50,2.62,32.0,18.0,22.0,68.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,0.148,0.164,0.198,2.533,265,0.012,17,354,36.0,0.036,597,12.1,2.0,2.0,656.6,6.8,3,9,27.7,10,50,2.6,32.0,18.0,22.0,68.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,0.158,0.17,0.206,2.519,265,0.012,17,354,36.0,0.034,595,12.1,2.0,2.0,656.6,6.8,3,9,27.7,10,50,2.6,32.0,18.0,22.0,68.5,18.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
477,0.162,0.165,0.196,2.501,264,0.012,17,354,36.0,0.036,595,12.1,2.0,2.0,654.8,7.0,3,9,27.7,10,50,2.63,32.0,18.0,22.0,68.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,0.158,0.165,0.202,2.517,265,0.012,18,355,36.0,0.036,596,12.1,2.0,2.0,653.3,6.8,3,9,27.7,10,50,2.6,32.0,18.0,22.0,68.4,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,0.155,0.172,0.21,2.502,265,0.012,18,355,36.0,0.035,596,12.1,2.0,2.0,653.3,6.8,3,9,27.7,10,50,2.6,32.0,18.0,22.0,68.4,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,0.152,0.168,0.205,2.509,264,0.011,17,355,36.1,0.034,595,12.1,2.0,2.0,652.0,7.0,3,9,27.7,10,50,2.63,32.0,18.0,22.0,68.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,0.154,0.164,0.2,2.532,265,0.012,16,355,36.0,0.033,596,12.1,2.0,2.0,652.0,7.0,3,9,27.7,10,50,2.63,32.0,18.0,22.0,68.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,0.16,0.164,0.2,2.515,265,0.012,17,357,36.1,0.033,596,12.1,2.0,2.0,650.7,6.9,3,9,27.7,10,50,2.65,32.0,18.0,22.0,68.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,0.16,0.166,0.202,2.526,265,0.012,17,355,36.1,0.034,595,12.1,2.0,2.0,649.5,6.8,3,9,27.7,10,50,2.64,32.0,18.0,22.0,68.6,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,0.158,0.174,0.205,2.525,265,0.011,17,355,36.0,0.036,596,12.1,2.0,2.0,649.5,6.8,3,9,27.7,10,50,2.64,32.0,18.0,22.0,68.6,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,0.162,0.172,0.2,2.517,265,0.012,18,355,36.1,0.034,596,12.1,2.0,2.0,648.7,6.9,3,9,27.7,10,50,2.62,32.0,18.0,22.0,68.7,18.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
486,0.162,0.172,0.2,2.517,265,0.012,18,355,36.1,0.034,596,12.1,2.0,2.0,648.7,6.9,3,9,27.7,10,50,2.62,32.0,18.0,22.0,68.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,0.155,0.164,0.202,2.523,265,0.009,17,355,36.1,0.033,596,12.1,2.0,2.0,648.6,6.9,3,9,27.7,10,50,2.65,32.0,18.0,22.0,68.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,0.152,0.17,0.202,2.512,265,0.012,18,357,36.1,0.034,596,12.1,2.0,2.0,648.2,6.7,3,9,27.7,10,50,2.62,32.0,18.0,22.0,68.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,0.154,0.168,0.202,2.524,264,0.011,17,357,36.1,0.033,595,12.1,2.0,2.0,648.2,6.7,3,9,27.7,10,50,2.62,32.0,18.0,22.0,68.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,0.147,0.173,0.198,2.548,265,0.012,16,357,36.0,0.036,596,12.1,2.0,2.0,647.7,7.0,3,9,27.7,10,50,2.63,32.0,18.0,22.0,68.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,0.16,0.17,0.196,2.531,265,0.012,15,357,36.1,0.042,595,12.1,2.0,2.0,647.7,7.0,3,9,27.7,10,50,2.63,32.0,18.0,22.0,68.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,0.149,0.16,0.208,2.492,265,0.012,19,357,36.1,0.036,596,12.1,2.0,2.0,647.5,6.9,3,9,27.7,10,50,2.59,32.0,18.0,22.0,68.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,0.154,0.174,0.202,2.509,265,0.012,18,357,36.0,0.033,597,12.1,2.0,2.0,646.8,6.8,3,9,27.7,10,50,2.6,32.0,18.0,22.0,68.8,18.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
497,0.156,0.166,0.202,2.508,264,0.012,19,350,36.1,0.035,595,12.1,2.0,2.0,645.0,7.1,3,9,27.7,10,50,2.63,32.0,18.0,22.0,69.1,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,0.142,0.168,0.204,2.529,264,0.012,18,352,36.0,0.033,595,12.1,2.0,2.0,644.6,7.1,3,9,27.7,10,50,2.64,32.0,18.0,22.0,69.1,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0.154,0.172,0.206,2.528,265,0.012,19,354,36.0,0.036,596,12.1,2.0,2.0,644.6,7.1,3,9,27.7,10,50,2.64,32.0,18.0,22.0,69.1,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,0.152,0.168,0.203,2.534,265,0.012,18,354,35.9,0.036,596,12.1,2.0,2.0,644.5,6.8,3,9,27.7,10,50,2.62,32.0,18.0,22.0,69.2,18.0,22.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
501,0.154,0.168,0.206,2.526,265,0.011,18,354,36.0,0.033,596,12.1,2.0,2.0,644.5,6.8,3,9,27.7,10,50,2.62,32.0,18.0,22.0,69.2,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,0.152,0.171,0.202,2.523,265,0.012,18,354,35.9,0.035,595,12.1,2.0,2.0,644.8,7.1,3,9,27.7,10,50,2.6,32.0,18.0,22.0,69.2,18.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
503,0.158,0.164,0.2,2.517,265,0.012,18,354,36.0,0.033,595,12.1,2.0,2.0,645.6,7.0,3,9,27.7,10,50,2.64,32.0,18.0,22.0,69.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,0.154,0.168,0.206,2.524,265,0.012,18,355,36.0,0.035,596,12.1,2.0,2.0,645.6,7.0,3,9,27.7,10,50,2.64,32.0,18.0,22.0,69.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,0.156,0.168,0.204,2.515,264,0.012,19,355,36.0,0.035,595,12.1,2.0,2.0,646.3,7.0,3,9,27.8,10,50,2.61,32.0,18.0,22.0,69.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,0.158,0.172,0.202,2.517,265,0.012,18,355,36.1,0.041,596,12.1,2.0,2.0,646.3,7.0,3,9,27.8,10,50,2.61,32.0,18.0,22.0,69.3,18.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
507,0.147,0.17,0.202,2.51,265,0.009,19,355,36.0,0.033,596,12.2,2.0,2.0,646.9,7.1,3,9,27.8,10,50,2.61,32.0,18.0,22.0,69.4,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,0.158,0.17,0.198,2.49,265,0.011,18,355,36.1,0.036,595,12.1,2.0,2.0,647.4,6.9,3,9,27.7,10,50,2.62,32.0,18.0,22.0,69.4,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,0.142,0.173,0.202,2.528,265,0.012,18,355,36.1,0.036,596,12.1,2.0,2.0,647.4,6.9,3,9,27.7,10,50,2.62,32.0,18.0,22.0,69.4,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,0.16,0.166,0.194,2.488,264,0.011,17,355,36.0,0.034,595,12.1,2.0,2.0,647.4,7.0,3,9,27.8,10,50,2.62,32.0,18.0,22.0,69.4,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,0.156,0.164,0.202,2.498,265,0.012,18,355,36.1,0.033,596,12.1,2.0,2.0,647.4,7.0,3,9,27.8,10,50,2.62,32.0,18.0,22.0,69.4,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,0.162,0.168,0.196,2.509,265,0.012,18,357,36.1,0.033,596,12.2,2.0,2.0,647.4,7.1,3,9,27.8,10,50,2.64,32.0,18.0,22.0,69.6,18.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
513,0.16,0.174,0.204,2.533,265,0.012,18,357,36.0,0.036,595,12.1,2.0,2.0,647.2,6.9,3,9,27.8,10,50,2.64,32.0,18.0,22.0,69.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,0.158,0.168,0.202,2.52,265,0.011,19,357,36.1,0.035,596,12.1,2.0,2.0,647.2,6.9,3,9,27.8,10,50,2.64,32.0,18.0,22.0,69.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,0.154,0.172,0.205,2.516,265,0.01,19,359,36.1,0.033,595,12.1,2.0,2.0,646.7,7.1,3,9,27.7,10,50,2.63,32.0,18.0,22.0,69.8,18.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
516,0.154,0.172,0.205,2.516,265,0.01,19,359,36.1,0.033,595,12.1,2.0,2.0,646.7,7.1,3,9,27.7,10,50,2.63,32.0,18.0,22.0,69.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,0.158,0.173,0.2,2.528,265,0.01,17,357,36.1,0.036,596,12.1,2.0,2.0,646.5,6.9,3,9,27.7,10,50,2.64,32.0,18.0,22.0,69.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,0.16,0.174,0.202,2.534,265,0.011,17,357,36.0,0.042,595,12.1,2.0,2.0,646.2,7.1,3,9,27.8,10,50,2.62,32.0,18.0,22.0,69.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,0.149,0.173,0.204,2.514,265,0.012,19,355,36.1,0.034,595,12.1,2.0,2.0,646.2,7.1,3,9,27.8,10,50,2.62,32.0,18.0,22.0,69.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,0.16,0.174,0.208,2.529,265,0.012,17,357,36.0,0.034,597,12.1,2.0,2.0,645.7,7.0,3,9,27.8,10,50,2.6,32.0,18.0,22.0,69.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,0.16,0.166,0.203,2.531,265,0.012,17,357,36.1,0.036,595,12.1,2.0,2.0,645.7,7.0,3,9,27.8,10,50,2.6,32.0,18.0,22.0,69.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,0.16,0.166,0.203,2.531,265,0.012,17,357,36.1,0.036,595,12.1,2.0,2.0,645.6,6.8,3,9,27.8,10,50,2.62,32.0,18.0,22.0,69.7,18.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
523,0.16,0.174,0.204,2.533,265,0.012,18,357,36.1,0.035,596,12.1,2.0,2.0,645.5,7.1,3,9,27.8,10,50,2.63,32.0,18.0,22.0,69.6,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,0.15,0.164,0.204,2.501,265,0.012,19,357,36.1,0.034,595,12.2,2.0,2.0,645.5,7.1,3,9,27.8,10,50,2.63,32.0,18.0,22.0,69.6,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
525,0.15,0.164,0.204,2.501,265,0.012,19,357,36.1,0.034,595,12.2,2.0,2.0,645.6,7.1,3,9,27.8,10,50,2.6,32.0,18.0,22.0,69.5,18.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
526,0.152,0.17,0.202,2.522,265,0.01,19,357,36.0,0.034,596,12.1,2.0,2.0,645.6,7.1,3,9,27.8,10,50,2.6,32.0,18.0,22.0,69.5,18.0,22.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
